assay_id,image_id,gene,gene name
40260,552_D11_1,ENSG00000140263,SORD
40260,552_D11_2,ENSG00000140263,SORD
39247,569_B12_1,ENSG00000127824,TUBA4A
39247,569_B12_2,ENSG00000127824,TUBA4A
43684,822_B12_1,ENSG00000127824,TUBA4A
43684,822_B12_2,ENSG00000127824,TUBA4A
40672,420_D9_1,ENSG00000138769,CDKL2
40672,420_D9_4,ENSG00000138769,CDKL2
3243,34_D5_1,ENSG00000151967,SCHIP1
3243,34_D5_2,ENSG00000151967,SCHIP1
4226,666_B2_1,ENSG00000100664,EIF5
4226,666_B2_3,ENSG00000100664,EIF5
23560,273_C2_1,ENSG00000171206,TRIM8
23560,273_C2_2,ENSG00000171206,TRIM8
23561,273_D2_4,ENSG00000171206,TRIM8
23561,273_D2_3,ENSG00000171206,TRIM8
43010,911_G12_1,ENSG00000105808,RASA4
43010,911_G12_3,ENSG00000105808,RASA4
40185,462_C3_1,ENSG00000182957,SPATA13
40185,462_C3_2,ENSG00000182957,SPATA13
16114,951_E9_2,ENSG00000149187,CELF1
16114,951_E9_4,ENSG00000149187,CELF1
44597,751_A12_1,ENSG00000149187,CELF1
44597,751_A12_2,ENSG00000149187,CELF1
3583,3_B4_1,ENSG00000100897,DCAF11
3583,3_B4_2,ENSG00000100897,DCAF11
31157,409_E5_1,ENSG00000100897,DCAF11
31157,409_E5_2,ENSG00000100897,DCAF11
757,52_D9_1,ENSG00000100092,SH3BP1
757,52_D9_2,ENSG00000100092,SH3BP1
21997,236_B1_1,ENSG00000141030,COPS3
21997,236_B1_2,ENSG00000141030,COPS3
50557,790_C10_1,ENSG00000141030,COPS3
50557,790_C10_2,ENSG00000141030,COPS3
39270,751_E11_1,ENSG00000111859,NEDD9
39270,751_E11_2,ENSG00000111859,NEDD9
26574,604_A3_1,ENSG00000163558,PRKCI
26574,604_A3_2,ENSG00000163558,PRKCI
39247,569_B12_1,ENSG00000152086,TUBA3E
39247,569_B12_2,ENSG00000152086,TUBA3E
43684,822_B12_1,ENSG00000152086,TUBA3E
43684,822_B12_2,ENSG00000152086,TUBA3E
27973,399_D10_1,ENSG00000134744,TUT4
27973,399_D10_2,ENSG00000134744,TUT4
45830,616_H1_1,ENSG00000183520,UTP11
45830,616_H1_2,ENSG00000183520,UTP11
7499,46_A10_1,ENSG00000114554,PLXNA1
7499,46_A10_2,ENSG00000114554,PLXNA1
12483,636_G4_1,ENSG00000114554,PLXNA1
12483,636_G4_2,ENSG00000114554,PLXNA1
35140,383_F9_1,ENSG00000142409,ZNF787
35140,383_F9_2,ENSG00000142409,ZNF787
38562,449_B8_1,ENSG00000149798,CDC42EP2
38562,449_B8_2,ENSG00000149798,CDC42EP2
41610,584_A6_1,ENSG00000145002,FAM86B2
41610,584_A6_2,ENSG00000145002,FAM86B2
41437,502_A9_1,ENSG00000125743,SNRPD2
41437,502_A9_2,ENSG00000125743,SNRPD2
7164,22_F4_1,ENSG00000104936,DMPK
7164,22_F4_2,ENSG00000104936,DMPK
8905,46_A4_1,ENSG00000104936,DMPK
8905,46_A4_2,ENSG00000104936,DMPK
40705,416_A12_1,ENSG00000101745,ANKRD12
40705,416_A12_2,ENSG00000101745,ANKRD12
11356,94_G2_1,ENSG00000115289,PCGF1
11356,94_G2_2,ENSG00000115289,PCGF1
46567,616_G2_1,ENSG00000105698,USF2
46567,616_G2_2,ENSG00000105698,USF2
21032,535_B8_2,ENSG00000108786,HSD17B1
21032,535_B8_4,ENSG00000108786,HSD17B1
19366,183_G5_1,ENSG00000198589,LRBA
19366,183_G5_2,ENSG00000198589,LRBA
11772,52_C6_1,ENSG00000108797,CNTNAP1
11772,52_C6_2,ENSG00000108797,CNTNAP1
40301,445_B1_2,ENSG00000214029,ZNF891
40301,445_B1_3,ENSG00000214029,ZNF891
53045,1252_F7_5,ENSG00000147687,TATDN1
53045,1252_F7_6,ENSG00000147687,TATDN1
16565,164_H10_1,ENSG00000141965,FEM1A
16565,164_H10_2,ENSG00000141965,FEM1A
42609,793_E8_1,ENSG00000095787,WAC
42609,793_E8_2,ENSG00000095787,WAC
42248,477_B10_1,ENSG00000171016,PYGO1
42248,477_B10_2,ENSG00000171016,PYGO1
20487,218_F2_1,ENSG00000156928,MALSU1
20487,218_F2_2,ENSG00000156928,MALSU1
52210,756_C10_1,ENSG00000156928,MALSU1
52210,756_C10_2,ENSG00000156928,MALSU1
42317,754_B1_1,ENSG00000164307,ERAP1
42317,754_B1_2,ENSG00000164307,ERAP1
30514,364_B5_1,ENSG00000158526,TSR2
30514,364_B5_2,ENSG00000158526,TSR2
40408,502_C9_1,ENSG00000119946,CNNM1
40408,502_C9_2,ENSG00000119946,CNNM1
36561,404_A12_1,ENSG00000151466,SCLT1
36561,404_A12_2,ENSG00000151466,SCLT1
7603,74_C3_1,ENSG00000170854,RIOX2
7603,74_C3_2,ENSG00000170854,RIOX2
5516,37_D3_1,ENSG00000064703,DDX20
5516,37_D3_2,ENSG00000064703,DDX20
15427,949_E3_1,ENSG00000064703,DDX20
15427,949_E3_5,ENSG00000064703,DDX20
12612,102_A8_1,ENSG00000105767,CADM4
12612,102_A8_2,ENSG00000105767,CADM4
44803,567_G7_1,ENSG00000109180,OCIAD1
44803,567_G7_2,ENSG00000109180,OCIAD1
614,22_H6_1,ENSG00000093009,CDC45
614,22_H6_2,ENSG00000093009,CDC45
9459,923_A5_1,ENSG00000093009,CDC45
9459,923_A5_2,ENSG00000093009,CDC45
51522,880_F9_1,ENSG00000214013,GANC
51522,880_F9_2,ENSG00000214013,GANC
41409,509_B6_1,ENSG00000168096,ANKS3
41409,509_B6_2,ENSG00000168096,ANKS3
24493,180_G12_1,ENSG00000198722,UNC13B
24493,180_G12_2,ENSG00000198722,UNC13B
75963,1899_H5_10_cr5ba211585a437,ENSG00000275700,AATF
75963,1899_H5_22_cr5ba211585a6ed,ENSG00000275700,AATF
54301,856_F6_2,ENSG00000143367,TUFT1
54301,856_F6_3,ENSG00000143367,TUFT1
36688,426_E10_2,ENSG00000143924,EML4
36688,426_E10_3,ENSG00000143924,EML4
35337,398_A11_1,ENSG00000119865,CNRIP1
35337,398_A11_3,ENSG00000119865,CNRIP1
39160,554_H6_1,ENSG00000144644,GADL1
39160,554_H6_2,ENSG00000144644,GADL1
38695,449_G11_1,ENSG00000120458,MSANTD2
38695,449_G11_2,ENSG00000120458,MSANTD2
27916,273_F4_1,ENSG00000111907,TPD52L1
27916,273_F4_2,ENSG00000111907,TPD52L1
45079,567_B10_1,ENSG00000164167,LSM6
45079,567_B10_3,ENSG00000164167,LSM6
31966,398_A6_1,ENSG00000183978,COA3
31966,398_A6_2,ENSG00000183978,COA3
11361,88_H5_1,ENSG00000096401,CDC5L
11361,88_H5_2,ENSG00000096401,CDC5L
5684,9_B1_1,ENSG00000148396,SEC16A
5684,9_B1_2,ENSG00000148396,SEC16A
11846,112_A5_1,ENSG00000144749,LRIG1
11846,112_A5_2,ENSG00000144749,LRIG1
8423,587_E7_2,ENSG00000177728,TMEM94
8423,587_E7_3,ENSG00000177728,TMEM94
50660,757_B11_1,ENSG00000177728,TMEM94
50660,757_B11_2,ENSG00000177728,TMEM94
2448,710_E10_1,ENSG00000131747,TOP2A
2448,710_E10_2,ENSG00000131747,TOP2A
6458,71_E8_1,ENSG00000131747,TOP2A
6458,71_E8_2,ENSG00000131747,TOP2A
20853,189_F9_1,ENSG00000196150,ZNF250
20853,189_F9_2,ENSG00000196150,ZNF250
14295,587_F10_2,ENSG00000164919,COX6C
14295,587_F10_6,ENSG00000164919,COX6C
16244,952_B3_1,ENSG00000164919,COX6C
16244,952_B3_2,ENSG00000164919,COX6C
29435,273_D5_4,ENSG00000175318,GRAMD2A
29435,273_D5_3,ENSG00000175318,GRAMD2A
36096,599_A3_1,ENSG00000180251,SLC9A4
36096,599_A3_2,ENSG00000180251,SLC9A4
26679,212_D6_1,ENSG00000004766,VPS50
26679,212_D6_2,ENSG00000004766,VPS50
8751,82_E4_1,ENSG00000153147,SMARCA5
8751,82_E4_2,ENSG00000153147,SMARCA5
52880,822_H10_1,ENSG00000100297,MCM5
52880,822_H10_2,ENSG00000100297,MCM5
3905,58_C8_1,ENSG00000184194,GPR173
3905,58_C8_2,ENSG00000184194,GPR173
1233,55_E10_1,ENSG00000275052,PPP4R3B
1233,55_E10_2,ENSG00000275052,PPP4R3B
44001,501_B5_1,ENSG00000165264,NDUFB6
44001,501_B5_2,ENSG00000165264,NDUFB6
53334,819_E1_1,ENSG00000165264,NDUFB6
53334,819_E1_3,ENSG00000165264,NDUFB6
35092,370_F11_1,ENSG00000065308,TRAM2
35092,370_F11_2,ENSG00000065308,TRAM2
31188,329_B12_1,ENSG00000175467,SART1
31188,329_B12_2,ENSG00000175467,SART1
31189,409_H7_1,ENSG00000175467,SART1
31189,409_H7_2,ENSG00000175467,SART1
31190,409_A7_1,ENSG00000175467,SART1
31190,409_A7_2,ENSG00000175467,SART1
26987,230_D9_1,ENSG00000119977,TCTN3
26987,230_D9_2,ENSG00000119977,TCTN3
40119,419_F10_1,ENSG00000111641,NOP2
40119,419_F10_3,ENSG00000111641,NOP2
41178,552_G8_1,ENSG00000159593,NAE1
41178,552_G8_2,ENSG00000159593,NAE1
42041,484_F10_3,ENSG00000159593,NAE1
42041,484_F10_5,ENSG00000159593,NAE1
31824,330_B10_1,ENSG00000154079,SDHAF4
31824,330_B10_3,ENSG00000154079,SDHAF4
13065,658_C2_1,ENSG00000136935,GOLGA1
13065,658_C2_2,ENSG00000136935,GOLGA1
45696,568_C10_1,ENSG00000178927,CYBC1
45696,568_C10_2,ENSG00000178927,CYBC1
1605,22_G9_1,ENSG00000111057,KRT18
1605,22_G9_2,ENSG00000111057,KRT18
11138,85_C8_1,ENSG00000157500,APPL1
11138,85_C8_2,ENSG00000157500,APPL1
44479,519_H7_1,ENSG00000119899,SLC17A5
44479,519_H7_2,ENSG00000119899,SLC17A5
41164,420_G4_2,ENSG00000038358,EDC4
41164,420_G4_3,ENSG00000038358,EDC4
30419,598_E3_1,ENSG00000108039,XPNPEP1
30419,598_E3_2,ENSG00000108039,XPNPEP1
30420,270_A11_1,ENSG00000108039,XPNPEP1
30420,270_A11_2,ENSG00000108039,XPNPEP1
53611,819_D8_1,ENSG00000254206,NPIPB11
53611,819_D8_2,ENSG00000254206,NPIPB11
39922,554_G12_1,ENSG00000197563,PIGN
39922,554_G12_2,ENSG00000197563,PIGN
40374,520_C7_1,ENSG00000197563,PIGN
40374,520_C7_2,ENSG00000197563,PIGN
36793,594_A3_1,ENSG00000198522,GPN1
36793,594_A3_2,ENSG00000198522,GPN1
30886,372_H7_1,ENSG00000186051,TAL2
30886,372_H7_2,ENSG00000186051,TAL2
3215,6_H10_1,ENSG00000087263,OGFOD1
3215,6_H10_2,ENSG00000087263,OGFOD1
5967,77_D5_1,ENSG00000113716,HMGXB3
5967,77_D5_2,ENSG00000113716,HMGXB3
44697,751_E12_3,ENSG00000164338,UTP15
44697,751_E12_6,ENSG00000164338,UTP15
22991,180_H3_1,ENSG00000167536,DHRS13
22991,180_H3_2,ENSG00000167536,DHRS13
21560,146_C9_1,ENSG00000182446,NPLOC4
21560,146_C9_2,ENSG00000182446,NPLOC4
23295,215_A3_1,ENSG00000182446,NPLOC4
23295,215_A3_2,ENSG00000182446,NPLOC4
1523,31_C6_1,ENSG00000144381,HSPD1
1523,31_C6_2,ENSG00000144381,HSPD1
2775,665_H7_2,ENSG00000144381,HSPD1
2775,665_H7_3,ENSG00000144381,HSPD1
3245,1625_F2_3,ENSG00000173210,ABLIM3
3245,1625_F2_5,ENSG00000173210,ABLIM3
38965,445_D6_1,ENSG00000120688,WBP4
38965,445_D6_2,ENSG00000120688,WBP4
58738,1017_D9_1,ENSG00000120688,WBP4
58738,1017_D9_2,ENSG00000120688,WBP4
1664,61_G9_1,ENSG00000263002,ZNF234
1664,61_G9_2,ENSG00000263002,ZNF234
44610,545_D6_1,ENSG00000213465,ARL2
44610,545_D6_2,ENSG00000213465,ARL2
27189,218_G8_1,ENSG00000117477,CCDC181
27189,218_G8_2,ENSG00000117477,CCDC181
26871,258_D10_1,ENSG00000136011,STAB2
26871,258_D10_2,ENSG00000136011,STAB2
42636,468_F3_1,ENSG00000124143,ARHGAP40
42636,468_F3_2,ENSG00000124143,ARHGAP40
42840,544_B12_1,ENSG00000124143,ARHGAP40
42840,544_B12_2,ENSG00000124143,ARHGAP40
1912,31_A12_1,ENSG00000090447,TFAP4
1912,31_A12_2,ENSG00000090447,TFAP4
40357,467_E1_1,ENSG00000089234,BRAP
40357,467_E1_2,ENSG00000089234,BRAP
55841,879_D11_1,ENSG00000113384,GOLPH3
55841,879_D11_2,ENSG00000113384,GOLPH3
567,55_D7_1,ENSG00000133606,MKRN1
567,55_D7_2,ENSG00000133606,MKRN1
31530,329_G3_1,ENSG00000164944,VIRMA
31530,329_G3_2,ENSG00000164944,VIRMA
38804,419_A3_5,ENSG00000176783,RUFY1
38804,419_A3_6,ENSG00000176783,RUFY1
535,169_F2_1,ENSG00000100220,RTCB
535,169_F2_2,ENSG00000100220,RTCB
71349,2051_F8_6,ENSG00000165985,C1QL3
71349,2051_F8_7,ENSG00000165985,C1QL3
39106,445_G9_1,ENSG00000146267,FAXC
39106,445_G9_2,ENSG00000146267,FAXC
36223,396_E4_1,ENSG00000115419,GLS
36223,396_E4_2,ENSG00000115419,GLS
44451,579_A6_1,ENSG00000197483,ZNF628
44451,579_A6_2,ENSG00000197483,ZNF628
35866,398_F10_2,ENSG00000114113,RBP2
35866,398_F10_3,ENSG00000114113,RBP2
16359,952_C11_3,ENSG00000134371,CDC73
16359,952_C11_5,ENSG00000134371,CDC73
69324,1400_H8_3,ENSG00000134371,CDC73
69324,1400_H8_4,ENSG00000134371,CDC73
37001,430_G12_2,ENSG00000033178,UBA6
37001,430_G12_3,ENSG00000033178,UBA6
15643,165_E11_1,ENSG00000197256,KANK2
15643,165_E11_2,ENSG00000197256,KANK2
17319,166_H11_1,ENSG00000185436,IFNLR1
17319,166_H11_2,ENSG00000185436,IFNLR1
31565,789_G10_1,ENSG00000136643,RPS6KC1
31565,789_G10_2,ENSG00000136643,RPS6KC1
44005,568_C8_1,ENSG00000151718,WWC2
44005,568_C8_2,ENSG00000151718,WWC2
46777,742_A8_1,ENSG00000148925,BTBD10
46777,742_A8_2,ENSG00000148925,BTBD10
65761,1237_F4_1,ENSG00000109674,NEIL3
65761,1237_F4_2,ENSG00000109674,NEIL3
39314,454_E11_1,ENSG00000100593,ISM2
39314,454_E11_2,ENSG00000100593,ISM2
39742,454_F4_1,ENSG00000100593,ISM2
39742,454_F4_2,ENSG00000100593,ISM2
47523,1000_D9_1,ENSG00000122863,CHST3
47523,1000_D9_2,ENSG00000122863,CHST3
3835,641_C4_1,ENSG00000126934,MAP2K2
3835,641_C4_2,ENSG00000126934,MAP2K2
51993,821_F5_1,ENSG00000126934,MAP2K2
51993,821_F5_2,ENSG00000126934,MAP2K2
30088,409_G8_1,ENSG00000162761,LMX1A
30088,409_G8_2,ENSG00000162761,LMX1A
3037,6_A4_1,ENSG00000100216,TOMM22
3037,6_A4_2,ENSG00000100216,TOMM22
38410,427_F3_1,ENSG00000137720,C11orf1
38410,427_F3_3,ENSG00000137720,C11orf1
57519,976_G10_1,ENSG00000137720,C11orf1
57519,976_G10_2,ENSG00000137720,C11orf1
49195,1017_E3_1,ENSG00000114790,ARHGEF26
49195,1017_E3_2,ENSG00000114790,ARHGEF26
38952,419_A2_6,ENSG00000099204,ABLIM1
38952,419_A2_7,ENSG00000099204,ABLIM1
18909,152_G5_1,ENSG00000189283,FHIT
18909,152_G5_2,ENSG00000189283,FHIT
43160,496_E10_1,ENSG00000170549,IRX1
43160,496_E10_2,ENSG00000170549,IRX1
5689,28_G8_1,ENSG00000197299,BLM
5689,28_G8_2,ENSG00000197299,BLM
8038,22_A5_1,ENSG00000167258,CDK12
8038,22_A5_2,ENSG00000167258,CDK12
59220,1010_C4_1,ENSG00000179431,FJX1
59220,1010_C4_2,ENSG00000179431,FJX1
31515,329_D5_2,ENSG00000100554,ATP6V1D
31515,329_D5_3,ENSG00000100554,ATP6V1D
35196,370_F12_1,ENSG00000124370,MCEE
35196,370_F12_2,ENSG00000124370,MCEE
29406,273_B4_4,ENSG00000161249,DMKN
29406,273_B4_3,ENSG00000161249,DMKN
35301,383_A11_3,ENSG00000170634,ACYP2
35301,383_A11_4,ENSG00000170634,ACYP2
1853,31_H11_1,ENSG00000185591,SP1
1853,31_H11_2,ENSG00000185591,SP1
12292,94_H4_1,ENSG00000185591,SP1
12292,94_H4_2,ENSG00000185591,SP1
6625,43_D12_1,ENSG00000125912,NCLN
6625,43_D12_2,ENSG00000125912,NCLN
17636,140_D5_1,ENSG00000121871,SLITRK3
17636,140_D5_2,ENSG00000121871,SLITRK3
27896,507_B6_2,ENSG00000124789,NUP153
27896,507_B6_3,ENSG00000124789,NUP153
27897,273_C8_1,ENSG00000124789,NUP153
27897,273_C8_2,ENSG00000124789,NUP153
27898,273_B5_1,ENSG00000124789,NUP153
27898,273_B5_3,ENSG00000124789,NUP153
27899,1819_D12_2_cr59f3191181939,ENSG00000124789,NUP153
27899,1819_D12_19_cr59f31911837e1,ENSG00000124789,NUP153
14050,118_D5_1,ENSG00000186431,FCAR
14050,118_D5_2,ENSG00000186431,FCAR
17785,627_C9_2,ENSG00000091483,FH
17785,627_C9_3,ENSG00000091483,FH
25770,258_D4_1,ENSG00000091483,FH
25770,258_D4_2,ENSG00000091483,FH
23892,195_H3_1,ENSG00000106771,TMEM245
23892,195_H3_2,ENSG00000106771,TMEM245
35655,1769_F4_33,ENSG00000132467,UTP3
35655,1769_F4_35,ENSG00000132467,UTP3
41453,789_C11_1,ENSG00000132467,UTP3
41453,789_C11_2,ENSG00000132467,UTP3
17893,155_H5_1,ENSG00000160208,RRP1B
17893,155_H5_2,ENSG00000160208,RRP1B
20324,189_F11_1,ENSG00000160208,RRP1B
20324,189_F11_2,ENSG00000160208,RRP1B
42165,467_D3_3,ENSG00000165644,COMTD1
42165,467_D3_4,ENSG00000165644,COMTD1
56419,911_A3_1,ENSG00000065320,NTN1
56419,911_A3_2,ENSG00000065320,NTN1
36745,595_B3_1,ENSG00000168291,PDHB
36745,595_B3_2,ENSG00000168291,PDHB
46969,709_H4_1,ENSG00000278299,TBC1D3C
46969,709_H4_2,ENSG00000278299,TBC1D3C
38299,428_E10_1,ENSG00000134851,TMEM165
38299,428_E10_2,ENSG00000134851,TMEM165
62424,1241_B8_1,ENSG00000134851,TMEM165
62424,1241_B8_2,ENSG00000134851,TMEM165
17023,612_H4_3,ENSG00000083168,KAT6A
17023,612_H4_4,ENSG00000083168,KAT6A
19818,183_H4_1,ENSG00000275832,ARHGAP23
19818,183_H4_2,ENSG00000275832,ARHGAP23
47291,820_H4_1,ENSG00000275832,ARHGAP23
47291,820_H4_2,ENSG00000275832,ARHGAP23
45709,579_E10_1,ENSG00000075415,SLC25A3
45709,579_E10_3,ENSG00000075415,SLC25A3
17896,149_H11_1,ENSG00000106105,GARS1
17896,149_H11_2,ENSG00000106105,GARS1
15786,941_A3_1,ENSG00000138395,CDK15
15786,941_A3_2,ENSG00000138395,CDK15
27347,364_C11_3,ENSG00000137764,MAP2K5
27347,364_C11_4,ENSG00000137764,MAP2K5
38557,553_C12_1,ENSG00000135823,STX6
38557,553_C12_3,ENSG00000135823,STX6
38558,445_H2_1,ENSG00000135823,STX6
38558,445_H2_2,ENSG00000135823,STX6
44498,545_C12_1,ENSG00000010165,METTL13
44498,545_C12_2,ENSG00000010165,METTL13
21310,189_C9_1,ENSG00000157653,C9orf43
21310,189_C9_2,ENSG00000157653,C9orf43
5769,68_E12_1,ENSG00000176148,TCP11L1
5769,68_E12_2,ENSG00000176148,TCP11L1
14704,121_A8_1,ENSG00000183723,CMTM4
14704,121_A8_2,ENSG00000183723,CMTM4
23890,215_C9_2,ENSG00000183723,CMTM4
2809,58_B2_1,ENSG00000129682,FGF13
2809,58_B2_2,ENSG00000129682,FGF13
4190,93_B12_1,ENSG00000116288,PARK7
4190,93_B12_2,ENSG00000116288,PARK7
19604,535_B2_1,ENSG00000136929,HEMGN
19604,535_B2_2,ENSG00000136929,HEMGN
657,15_C10_1,ENSG00000100813,ACIN1
657,15_C10_2,ENSG00000100813,ACIN1
28651,281_A5_2,ENSG00000152382,TADA1
28651,281_A5_1,ENSG00000152382,TADA1
20670,209_F7_1,ENSG00000243646,IL10RB
20670,209_F7_2,ENSG00000243646,IL10RB
827,22_G7_1,ENSG00000100142,POLR2F
827,22_G7_2,ENSG00000100142,POLR2F
9882,923_A8_1,ENSG00000100142,POLR2F
9882,923_A8_3,ENSG00000100142,POLR2F
10025,49_H7_1,ENSG00000131871,SELENOS
10025,49_H7_2,ENSG00000131871,SELENOS
6035,43_D3_1,ENSG00000077522,ACTN2
6035,43_D3_2,ENSG00000077522,ACTN2
24547,508_C9_1,ENSG00000175711,B3GNTL1
24547,508_C9_2,ENSG00000175711,B3GNTL1
26480,239_A11_1,ENSG00000176105,YES1
26480,239_A11_2,ENSG00000176105,YES1
36119,396_C1_1,ENSG00000147457,CHMP7
36119,396_C1_2,ENSG00000147457,CHMP7
39170,416_F5_1,ENSG00000138641,HERC3
39170,416_F5_2,ENSG00000138641,HERC3
3812,628_D5_1,ENSG00000168148,H3-4
3812,628_D5_2,ENSG00000168148,H3-4
50968,821_F9_1,ENSG00000168148,H3-4
50968,821_F9_2,ENSG00000168148,H3-4
38469,445_E3_1,ENSG00000153179,RASSF3
38469,445_E3_2,ENSG00000153179,RASSF3
23456,180_G8_1,ENSG00000186017,ZNF566
23456,180_G8_2,ENSG00000186017,ZNF566
39401,427_E9_1,ENSG00000168806,LCMT2
39401,427_E9_2,ENSG00000168806,LCMT2
14946,121_A12_1,ENSG00000166471,TMEM41B
14946,121_A12_2,ENSG00000166471,TMEM41B
26396,636_A12_1,ENSG00000103121,CMC2
26396,636_A12_2,ENSG00000103121,CMC2
44161,1336_E3_1,ENSG00000186446,ZNF501
44161,1336_E3_2,ENSG00000186446,ZNF501
27270,546_H10_1,ENSG00000006062,MAP3K14
27270,546_H10_2,ENSG00000006062,MAP3K14
9668,43_H6_1,ENSG00000124570,SERPINB6
9668,43_H6_2,ENSG00000124570,SERPINB6
19053,174_F12_1,ENSG00000073921,PICALM
19053,174_F12_2,ENSG00000073921,PICALM
19061,183_H2_1,ENSG00000073921,PICALM
19061,183_H2_2,ENSG00000073921,PICALM
35360,390_G1_1,ENSG00000198546,ZNF511
35360,390_G1_2,ENSG00000198546,ZNF511
37574,427_D2_2,ENSG00000109881,CCDC34
37574,427_D2_3,ENSG00000109881,CCDC34
26867,218_D8_1,ENSG00000015153,YAF2
26867,218_D8_2,ENSG00000015153,YAF2
20637,189_D12_1,ENSG00000008311,AASS
20637,189_D12_2,ENSG00000008311,AASS
20728,221_G9_1,ENSG00000008311,AASS
20728,221_G9_2,ENSG00000008311,AASS
20734,189_A12_1,ENSG00000008311,AASS
20734,189_A12_2,ENSG00000008311,AASS
22129,284_H3_1,ENSG00000135766,EGLN1
22129,284_H3_2,ENSG00000135766,EGLN1
4475,159_A12_1,ENSG00000274211,SOCS7
4475,159_A12_2,ENSG00000274211,SOCS7
7991,74_B8_1,ENSG00000110237,ARHGEF17
7991,74_B8_2,ENSG00000110237,ARHGEF17
12082,94_B3_1,ENSG00000055483,USP36
12082,94_B3_2,ENSG00000055483,USP36
52860,822_C11_1,ENSG00000055483,USP36
52860,822_C11_2,ENSG00000055483,USP36
11614,636_D1_1,ENSG00000076351,SLC46A1
11614,636_D1_2,ENSG00000076351,SLC46A1
40749,416_F8_1,ENSG00000171984,SHLD1
40749,416_F8_2,ENSG00000171984,SHLD1
45074,634_F11_1,ENSG00000005486,RHBDD2
45074,634_F11_2,ENSG00000005486,RHBDD2
51960,821_H4_1,ENSG00000005486,RHBDD2
51960,821_H4_2,ENSG00000005486,RHBDD2
42816,509_H3_1,ENSG00000204256,BRD2
42816,509_H3_3,ENSG00000204256,BRD2
42664,506_A7_2,ENSG00000182809,CRIP2
42664,506_A7_3,ENSG00000182809,CRIP2
3920,71_C2_1,ENSG00000078967,UBE2D4
3920,71_C2_2,ENSG00000078967,UBE2D4
30092,295_B5_1,ENSG00000112078,KCTD20
30092,295_B5_2,ENSG00000112078,KCTD20
36815,404_A2_1,ENSG00000115137,DNAJC27
36815,404_A2_2,ENSG00000115137,DNAJC27
41702,469_E11_1,ENSG00000103066,PLA2G15
41702,469_E11_2,ENSG00000103066,PLA2G15
40921,429_G5_2,ENSG00000177576,C18orf32
40921,429_G5_3,ENSG00000177576,C18orf32
29195,323_E12_1,ENSG00000170396,ZNF804A
29195,323_E12_2,ENSG00000170396,ZNF804A
20923,246_B2_1,ENSG00000136153,LMO7
20923,246_B2_2,ENSG00000136153,LMO7
23548,215_G12_1,ENSG00000108309,RUNDC3A
23548,215_G12_2,ENSG00000108309,RUNDC3A
49104,793_A2_1,ENSG00000070501,POLB
49104,793_A2_2,ENSG00000070501,POLB
66085,1237_E12_3,ENSG00000011376,LARS2
66085,1237_E12_5,ENSG00000011376,LARS2
7928,74_B5_1,ENSG00000013588,GPRC5A
7928,74_B5_2,ENSG00000013588,GPRC5A
46620,1000_B4_2,ENSG00000168438,CDC40
46620,1000_B4_3,ENSG00000168438,CDC40
22840,236_H8_1,ENSG00000182473,EXOC7
22840,236_H8_2,ENSG00000182473,EXOC7
5184,634_G9_1,ENSG00000069956,MAPK6
5184,634_G9_2,ENSG00000069956,MAPK6
30262,270_F9_1,ENSG00000069956,MAPK6
30262,270_F9_2,ENSG00000069956,MAPK6
47825,793_A4_3,ENSG00000069956,MAPK6
47825,793_A4_4,ENSG00000069956,MAPK6
28604,546_D9_1,ENSG00000188786,MTF1
28604,546_D9_2,ENSG00000188786,MTF1
28689,508_A2_1,ENSG00000188786,MTF1
28689,508_A2_2,ENSG00000188786,MTF1
36152,594_G8_1,ENSG00000163935,SFMBT1
36152,594_G8_2,ENSG00000163935,SFMBT1
28881,329_G8_2,ENSG00000171827,ZNF570
28881,329_G8_3,ENSG00000171827,ZNF570
19149,115_D3_1,ENSG00000171223,JUNB
19149,115_D3_2,ENSG00000171223,JUNB
3136,40_F8_1,ENSG00000119636,BBOF1
3136,40_F8_2,ENSG00000119636,BBOF1
17151,612_C7_1,ENSG00000143294,PRCC
17151,612_C7_2,ENSG00000143294,PRCC
19481,535_C1_1,ENSG00000143294,PRCC
19481,535_C1_2,ENSG00000143294,PRCC
15594,165_A11_1,ENSG00000182827,ACBD3
15594,165_A11_2,ENSG00000182827,ACBD3
48825,751_F9_1,ENSG00000185043,CIB1
48825,751_F9_3,ENSG00000185043,CIB1
42531,481_G2_4,ENSG00000159714,ZDHHC1
42531,481_G2_5,ENSG00000159714,ZDHHC1
41179,420_E4_1,ENSG00000155330,C16orf87
41179,420_E4_2,ENSG00000155330,C16orf87
18031,140_D8_1,ENSG00000138111,MFSD13A
18031,140_D8_2,ENSG00000138111,MFSD13A
2637,37_E3_1,ENSG00000105810,CDK6
2637,37_E3_2,ENSG00000105810,CDK6
45002,579_C6_1,ENSG00000188070,ZFTA
45002,579_C6_4,ENSG00000188070,ZFTA
5525,6_F2_1,ENSG00000100462,PRMT5
5525,6_F2_2,ENSG00000100462,PRMT5
7033,22_B3_1,ENSG00000105963,ADAP1
7033,22_B3_2,ENSG00000105963,ADAP1
40825,485_D9_4,ENSG00000176095,IP6K1
40825,485_D9_5,ENSG00000176095,IP6K1
17616,924_G7_1,ENSG00000172725,CORO1B
17616,924_G7_2,ENSG00000172725,CORO1B
32143,554_F8_1,ENSG00000139826,ABHD13
32143,554_F8_2,ENSG00000139826,ABHD13
