assay_id,image_id,gene,gene name
63455,1247_H4_3,ENSG00000126822,PLEKHG3
63455,1247_H4_4,ENSG00000126822,PLEKHG3
65323,1247_A6_3,ENSG00000126822,PLEKHG3
65323,1247_A6_5,ENSG00000126822,PLEKHG3
42165,460_D3_3,ENSG00000165644,COMTD1
42165,460_D3_4,ENSG00000165644,COMTD1
54018,885_C4_1,ENSG00000164548,TRA2A
54018,885_C4_2,ENSG00000164548,TRA2A
36745,592_B3_3,ENSG00000168291,PDHB
36745,592_B3_4,ENSG00000168291,PDHB
46969,589_H4_1,ENSG00000278299,TBC1D3C
46969,589_H4_2,ENSG00000278299,TBC1D3C
38299,440_E10_1,ENSG00000134851,TMEM165
38299,440_E10_2,ENSG00000134851,TMEM165
19818,242_H4_1,ENSG00000275832,ARHGAP23
19818,242_H4_2,ENSG00000275832,ARHGAP23
17896,150_H11_1,ENSG00000106105,GARS1
17896,150_H11_2,ENSG00000106105,GARS1
27347,369_C11_1,ENSG00000137764,MAP2K5
27347,369_C11_2,ENSG00000137764,MAP2K5
38557,540_C12_3,ENSG00000135823,STX6
38557,540_C12_4,ENSG00000135823,STX6
38558,435_H2_1,ENSG00000135823,STX6
38558,435_H2_2,ENSG00000135823,STX6
44498,526_C12_1,ENSG00000010165,METTL13
44498,526_C12_3,ENSG00000010165,METTL13
21310,190_C9_1,ENSG00000157653,C9orf43
21310,190_C9_2,ENSG00000157653,C9orf43
5769,69_E12_3,ENSG00000176148,TCP11L1
5769,69_E12_4,ENSG00000176148,TCP11L1
14704,172_A8_1,ENSG00000183723,CMTM4
14704,172_A8_2,ENSG00000183723,CMTM4
23890,216_C9_1,ENSG00000183723,CMTM4
23890,216_C9_2,ENSG00000183723,CMTM4
47193,838_D11_1,ENSG00000107201,RIGI
47193,838_D11_7,ENSG00000107201,RIGI
4190,63_B12_1,ENSG00000116288,PARK7
4190,63_B12_2,ENSG00000116288,PARK7
657,11_C10_1,ENSG00000100813,ACIN1
657,11_C10_2,ENSG00000100813,ACIN1
28651,282_A5_2,ENSG00000152382,TADA1
28651,282_A5_1,ENSG00000152382,TADA1
58676,1547_H3_1,ENSG00000214050,FBXO16
58676,1547_H3_2,ENSG00000214050,FBXO16
20670,210_F7_1,ENSG00000243646,IL10RB
20670,210_F7_2,ENSG00000243646,IL10RB
827,21_G7_1,ENSG00000100142,POLR2F
827,21_G7_2,ENSG00000100142,POLR2F
9882,921_A8_1,ENSG00000100142,POLR2F
9882,921_A8_2,ENSG00000100142,POLR2F
10025,48_H7_1,ENSG00000131871,SELENOS
10025,48_H7_2,ENSG00000131871,SELENOS
6035,42_D3_1,ENSG00000077522,ACTN2
6035,42_D3_2,ENSG00000077522,ACTN2
24547,548_C9_3,ENSG00000175711,B3GNTL1
24547,548_C9_4,ENSG00000175711,B3GNTL1
26480,240_A11_1,ENSG00000176105,YES1
26480,240_A11_2,ENSG00000176105,YES1
8706,48_A2_1,ENSG00000074603,DPP8
8706,48_A2_2,ENSG00000074603,DPP8
36119,393_C1_1,ENSG00000147457,CHMP7
36119,393_C1_2,ENSG00000147457,CHMP7
62110,1547_B4_1,ENSG00000168754,FAM178B
62110,1547_B4_2,ENSG00000168754,FAM178B
39170,415_F5_3,ENSG00000138641,HERC3
39170,415_F5_4,ENSG00000138641,HERC3
3812,624_D5_1,ENSG00000168148,H3-4
3812,624_D5_2,ENSG00000168148,H3-4
38469,435_E3_1,ENSG00000153179,RASSF3
38469,435_E3_2,ENSG00000153179,RASSF3
23456,181_G8_1,ENSG00000186017,ZNF566
23456,181_G8_2,ENSG00000186017,ZNF566
39401,425_E9_1,ENSG00000168806,LCMT2
39401,425_E9_2,ENSG00000168806,LCMT2
14946,172_A12_1,ENSG00000166471,TMEM41B
14946,172_A12_2,ENSG00000166471,TMEM41B
26396,638_A12_1,ENSG00000103121,CMC2
26396,638_A12_2,ENSG00000103121,CMC2
27270,291_H10_2,ENSG00000006062,MAP3K14
27270,291_H10_4,ENSG00000006062,MAP3K14
57861,1005_C9_1,ENSG00000107863,ARHGAP21
57861,1005_C9_3,ENSG00000107863,ARHGAP21
9668,42_H6_1,ENSG00000124570,SERPINB6
9668,42_H6_2,ENSG00000124570,SERPINB6
19053,175_F12_1,ENSG00000073921,PICALM
19053,175_F12_2,ENSG00000073921,PICALM
19061,242_H2_1,ENSG00000073921,PICALM
19061,242_H2_2,ENSG00000073921,PICALM
35360,379_G1_1,ENSG00000198546,ZNF511
35360,379_G1_2,ENSG00000198546,ZNF511
37574,425_D2_1,ENSG00000109881,CCDC34
37574,425_D2_2,ENSG00000109881,CCDC34
20637,190_D12_1,ENSG00000008311,AASS
20637,190_D12_2,ENSG00000008311,AASS
20728,222_G9_1,ENSG00000008311,AASS
20728,222_G9_2,ENSG00000008311,AASS
22129,285_H3_1,ENSG00000135766,EGLN1
22129,285_H3_2,ENSG00000135766,EGLN1
7991,75_B8_1,ENSG00000110237,ARHGEF17
7991,75_B8_2,ENSG00000110237,ARHGEF17
12082,95_B3_1,ENSG00000055483,USP36
12082,95_B3_2,ENSG00000055483,USP36
11614,638_D1_1,ENSG00000076351,SLC46A1
11614,638_D1_2,ENSG00000076351,SLC46A1
49724,1004_A8_1,ENSG00000157601,MX1
49724,1004_A8_2,ENSG00000157601,MX1
10467,956_F9_4,ENSG00000008128,CDK11A
10467,956_F9_6,ENSG00000008128,CDK11A
40749,415_F8_1,ENSG00000171984,SHLD1
40749,415_F8_2,ENSG00000171984,SHLD1
45074,639_F11_4,ENSG00000005486,RHBDD2
45074,639_F11_5,ENSG00000005486,RHBDD2
42816,486_H3_1,ENSG00000204256,BRD2
42816,486_H3_2,ENSG00000204256,BRD2
42664,555_A7_1,ENSG00000182809,CRIP2
42664,555_A7_2,ENSG00000182809,CRIP2
3920,72_C2_1,ENSG00000078967,UBE2D4
3920,72_C2_2,ENSG00000078967,UBE2D4
30092,296_B5_3,ENSG00000112078,KCTD20
30092,296_B5_1,ENSG00000112078,KCTD20
36815,407_A2_1,ENSG00000115137,DNAJC27
36815,407_A2_2,ENSG00000115137,DNAJC27
40921,424_G5_1,ENSG00000177576,C18orf32
40921,424_G5_2,ENSG00000177576,C18orf32
20923,187_B2_1,ENSG00000136153,LMO7
20923,187_B2_2,ENSG00000136153,LMO7
50184,899_A9_1,ENSG00000136153,LMO7
50184,899_A9_2,ENSG00000136153,LMO7
53532,844_H6_1,ENSG00000100731,PCNX1
53532,844_H6_3,ENSG00000100731,PCNX1
49104,800_A2_1,ENSG00000070501,POLB
49104,800_A2_2,ENSG00000070501,POLB
3348,1248_B4_1,ENSG00000164109,MAD2L1
3348,1248_B4_2,ENSG00000164109,MAD2L1
7928,75_B5_1,ENSG00000013588,GPRC5A
7928,75_B5_2,ENSG00000013588,GPRC5A
46526,837_B5_6,ENSG00000013588,GPRC5A
46526,837_B5_7,ENSG00000013588,GPRC5A
22840,237_H8_1,ENSG00000182473,EXOC7
22840,237_H8_2,ENSG00000182473,EXOC7
5184,639_G9_1,ENSG00000069956,MAPK6
5184,639_G9_2,ENSG00000069956,MAPK6
30262,271_F9_1,ENSG00000069956,MAPK6
30262,271_F9_2,ENSG00000069956,MAPK6
47825,800_A4_1,ENSG00000069956,MAPK6
47825,800_A4_2,ENSG00000069956,MAPK6
28604,291_D9_2,ENSG00000188786,MTF1
28604,291_D9_1,ENSG00000188786,MTF1
36152,593_G8_1,ENSG00000163935,SFMBT1
36152,593_G8_2,ENSG00000163935,SFMBT1
28881,334_G8_1,ENSG00000171827,ZNF570
28881,334_G8_2,ENSG00000171827,ZNF570
19149,116_D3_1,ENSG00000171223,JUNB
19149,116_D3_2,ENSG00000171223,JUNB
3136,39_F8_1,ENSG00000119636,BBOF1
3136,39_F8_2,ENSG00000119636,BBOF1
17151,621_C7_2,ENSG00000143294,PRCC
17151,621_C7_5,ENSG00000143294,PRCC
19481,234_C1_1,ENSG00000143294,PRCC
19481,234_C1_2,ENSG00000143294,PRCC
15594,125_A11_1,ENSG00000182827,ACBD3
15594,125_A11_2,ENSG00000182827,ACBD3
42271,813_H11_1,ENSG00000131626,PPFIA1
42271,813_H11_2,ENSG00000131626,PPFIA1
51515,838_G6_1,ENSG00000166507,NDST2
51515,838_G6_2,ENSG00000166507,NDST2
42531,487_G2_1,ENSG00000159714,ZDHHC1
42531,487_G2_2,ENSG00000159714,ZDHHC1
54494,1703_C4_3,ENSG00000167207,NOD2
54494,1703_C4_5,ENSG00000167207,NOD2
41179,413_E4_1,ENSG00000155330,C16orf87
41179,413_E4_2,ENSG00000155330,C16orf87
18031,173_D8_1,ENSG00000138111,MFSD13A
18031,173_D8_2,ENSG00000138111,MFSD13A
2637,36_E3_1,ENSG00000105810,CDK6
2637,36_E3_2,ENSG00000105810,CDK6
45002,591_C6_1,ENSG00000188070,ZFTA
45002,591_C6_2,ENSG00000188070,ZFTA
5525,5_F2_1,ENSG00000100462,PRMT5
5525,5_F2_2,ENSG00000100462,PRMT5
7033,21_B3_1,ENSG00000105963,ADAP1
7033,21_B3_2,ENSG00000105963,ADAP1
40825,488_D9_1,ENSG00000176095,IP6K1
40825,488_D9_2,ENSG00000176095,IP6K1
45837,837_A4_1,ENSG00000189266,PNRC2
45837,837_A4_2,ENSG00000189266,PNRC2
17616,971_G7_1,ENSG00000172725,CORO1B
17616,971_G7_2,ENSG00000172725,CORO1B
40113,747_D2_1,ENSG00000172725,CORO1B
40113,747_D2_2,ENSG00000172725,CORO1B
32143,560_F8_3,ENSG00000139826,ABHD13
32143,560_F8_4,ENSG00000139826,ABHD13
29852,296_F10_2,ENSG00000102172,SMS
29852,296_F10_1,ENSG00000102172,SMS
38723,406_D1_1,ENSG00000139194,RBP5
38723,406_D1_2,ENSG00000139194,RBP5
10036,973_A9_1,ENSG00000156052,GNAQ
10036,973_A9_2,ENSG00000156052,GNAQ
11571,640_F2_3,ENSG00000141367,CLTC
11571,640_F2_4,ENSG00000141367,CLTC
17155,623_C4_1,ENSG00000141367,CLTC
17155,623_C4_2,ENSG00000141367,CLTC
59143,1029_B6_5,ENSG00000141367,CLTC
59143,1029_B6_6,ENSG00000141367,CLTC
6854,617_E8_1,ENSG00000048392,RRM2B
6854,617_E8_2,ENSG00000048392,RRM2B
28812,274_E7_1,ENSG00000048392,RRM2B
28812,274_E7_2,ENSG00000048392,RRM2B
15305,125_D12_1,ENSG00000090905,TNRC6A
15305,125_D12_2,ENSG00000090905,TNRC6A
32057,378_C2_1,ENSG00000169972,PUSL1
32057,378_C2_2,ENSG00000169972,PUSL1
24288,240_H9_1,ENSG00000158106,RHPN1
24288,240_H9_2,ENSG00000158106,RHPN1
55954,898_B10_1,ENSG00000010818,HIVEP2
55954,898_B10_2,ENSG00000010818,HIVEP2
39737,424_B9_1,ENSG00000136155,SCEL
39737,424_B9_2,ENSG00000136155,SCEL
40154,539_H11_1,ENSG00000136155,SCEL
40154,539_H11_3,ENSG00000136155,SCEL
37570,455_A10_1,ENSG00000014138,POLA2
37570,455_A10_2,ENSG00000014138,POLA2
31216,319_G9_1,ENSG00000178163,ZNF518B
31216,319_G9_2,ENSG00000178163,ZNF518B
2237,78_F5_1,ENSG00000002587,HS3ST1
2237,78_F5_2,ENSG00000002587,HS3ST1
19006,199_F9_1,ENSG00000072778,ACADVL
19006,199_F9_2,ENSG00000072778,ACADVL
20595,234_D7_1,ENSG00000072778,ACADVL
20595,234_D7_2,ENSG00000072778,ACADVL
2620,639_E6_1,ENSG00000198681,MAGEA1
2620,639_E6_3,ENSG00000198681,MAGEA1
53424,826_E9_3,ENSG00000184967,NOC4L
53424,826_E9_4,ENSG00000184967,NOC4L
42123,813_E8_2,ENSG00000177688,SUMO4
42123,813_E8_4,ENSG00000177688,SUMO4
48064,798_F1_1,ENSG00000177688,SUMO4
48064,798_F1_2,ENSG00000177688,SUMO4
21878,190_D3_1,ENSG00000141543,EIF4A3
21878,190_D3_2,ENSG00000141543,EIF4A3
2037,80_D4_1,ENSG00000136231,IGF2BP3
2037,80_D4_2,ENSG00000136231,IGF2BP3
42411,472_G8_1,ENSG00000136937,NCBP1
42411,472_G8_2,ENSG00000136937,NCBP1
49031,800_C1_1,ENSG00000136937,NCBP1
49031,800_C1_2,ENSG00000136937,NCBP1
23230,237_B6_1,ENSG00000155959,VBP1
23230,237_B6_2,ENSG00000155959,VBP1
9187,651_F5_1,ENSG00000088888,MAVS
9187,651_F5_2,ENSG00000088888,MAVS
53524,844_A7_3,ENSG00000088888,MAVS
53524,844_A7_4,ENSG00000088888,MAVS
1672,33_A3_1,ENSG00000065054,SLC9A3R2
1672,33_A3_2,ENSG00000065054,SLC9A3R2
14738,172_A9_1,ENSG00000162975,KCNF1
14738,172_A9_2,ENSG00000162975,KCNF1
17532,947_C3_1,ENSG00000132912,DCTN4
17532,947_C3_2,ENSG00000132912,DCTN4
22002,181_H2_1,ENSG00000124523,SIRT5
22002,181_H2_2,ENSG00000124523,SIRT5
30060,319_E7_1,ENSG00000171357,LURAP1
30060,319_E7_2,ENSG00000171357,LURAP1
7979,21_G2_1,ENSG00000119321,FKBP15
7979,21_G2_2,ENSG00000119321,FKBP15
21282,147_B3_1,ENSG00000176978,DPP7
21282,147_B3_2,ENSG00000176978,DPP7
59381,1029_D6_4,ENSG00000176978,DPP7
59381,1029_D6_5,ENSG00000176978,DPP7
30378,296_B10_1,ENSG00000203995,ZYG11A
30378,296_B10_2,ENSG00000203995,ZYG11A
65858,1247_F7_2,ENSG00000118855,MFSD1
65858,1247_F7_3,ENSG00000118855,MFSD1
329,948_D1_2,ENSG00000101412,E2F1
329,948_D1_5,ENSG00000101412,E2F1
30148,296_C5_2,ENSG00000172594,SMPDL3A
30148,296_C5_1,ENSG00000172594,SMPDL3A
15142,138_B7_1,ENSG00000136636,KCTD3
15142,138_B7_2,ENSG00000136636,KCTD3
49949,827_F8_1,ENSG00000146731,CCT6A
49949,827_F8_2,ENSG00000146731,CCT6A
18256,144_A9_1,ENSG00000101079,NDRG3
18256,144_A9_2,ENSG00000101079,NDRG3
6313,8_D1_1,ENSG00000177463,NR2C2
6313,8_D1_2,ENSG00000177463,NR2C2
10023,100_C10_1,ENSG00000170606,HSPA4
10023,100_C10_2,ENSG00000170606,HSPA4
26605,290_D4_2,ENSG00000100592,DAAM1
26605,290_D4_1,ENSG00000100592,DAAM1
26709,231_E1_1,ENSG00000136261,BZW2
26709,231_E1_2,ENSG00000136261,BZW2
29620,369_D3_1,ENSG00000025293,PHF20
29620,369_D3_2,ENSG00000025293,PHF20
29621,405_B2_1,ENSG00000025293,PHF20
29621,405_B2_2,ENSG00000025293,PHF20
285,24_H1_1,ENSG00000102096,PIM2
285,24_H1_2,ENSG00000102096,PIM2
3154,63_G6_1,ENSG00000073969,NSF
3154,63_G6_2,ENSG00000073969,NSF
6979,33_E7_1,ENSG00000124831,LRRFIP1
6979,33_E7_2,ENSG00000124831,LRRFIP1
18024,144_D4_1,ENSG00000176018,LYSMD3
18024,144_D4_2,ENSG00000176018,LYSMD3
445,639_C8_3,ENSG00000147889,CDKN2A
445,639_C8_4,ENSG00000147889,CDKN2A
6119,42_F4_1,ENSG00000117479,SLC19A2
6119,42_F4_2,ENSG00000117479,SLC19A2
5743,8_C4_1,ENSG00000033800,PIAS1
5743,8_C4_2,ENSG00000033800,PIAS1
42579,512_G4_1,ENSG00000182898,TCHHL1
42579,512_G4_2,ENSG00000182898,TCHHL1
38186,423_H6_2,ENSG00000159335,PTMS
38186,423_H6_3,ENSG00000159335,PTMS
11894,201_H3_1,ENSG00000172260,NEGR1
11894,201_H3_2,ENSG00000172260,NEGR1
36452,440_F9_1,ENSG00000174137,FAM53A
36452,440_F9_2,ENSG00000174137,FAM53A
25784,671_D6_3,ENSG00000134352,IL6ST
25784,671_D6_6,ENSG00000134352,IL6ST
31700,374_G8_1,ENSG00000164430,CGAS
31700,374_G8_2,ENSG00000164430,CGAS
41574,557_H6_1,ENSG00000198780,FAM169A
41574,557_H6_2,ENSG00000198780,FAM169A
32148,379_C11_1,ENSG00000131620,ANO1
32148,379_C11_2,ENSG00000131620,ANO1
29939,271_C5_1,ENSG00000084623,EIF3I
29939,271_C5_2,ENSG00000084623,EIF3I
47287,748_C9_1,ENSG00000205208,C4orf46
47287,748_C9_2,ENSG00000205208,C4orf46
49235,764_E10_1,ENSG00000143942,CHAC2
49235,764_E10_2,ENSG00000143942,CHAC2
22360,651_F1_1,ENSG00000102265,TIMP1
22360,651_F1_2,ENSG00000102265,TIMP1
10948,108_C6_1,ENSG00000113657,DPYSL3
10948,108_C6_2,ENSG00000113657,DPYSL3
45281,747_G10_1,ENSG00000204439,C6orf47
45281,747_G10_2,ENSG00000204439,C6orf47
3877,24_E11_1,ENSG00000005889,ZFX
3877,24_E11_2,ENSG00000005889,ZFX
16604,131_E4_1,ENSG00000100721,TCL1A
16604,131_E4_2,ENSG00000100721,TCL1A
30143,263_A12_2,ENSG00000183856,IQGAP3
30143,263_A12_1,ENSG00000183856,IQGAP3
6264,651_F11_1,ENSG00000162521,RBBP4
6264,651_F11_2,ENSG00000162521,RBBP4
48810,775_E7_1,ENSG00000117151,CTBS
48810,775_E7_2,ENSG00000117151,CTBS
28062,259_E12_1,ENSG00000004660,CAMKK1
28062,259_E12_2,ENSG00000004660,CAMKK1
12478,638_A5_1,ENSG00000155827,RNF20
12478,638_A5_2,ENSG00000155827,RNF20
51773,769_B1_1,ENSG00000155827,RNF20
51773,769_B1_2,ENSG00000155827,RNF20
37577,523_F4_1,ENSG00000121671,CRY2
37577,523_F4_2,ENSG00000121671,CRY2
28364,672_E7_1,ENSG00000039068,CDH1
28364,672_E7_2,ENSG00000039068,CDH1
19098,242_A2_1,ENSG00000106305,AIMP2
19098,242_A2_2,ENSG00000106305,AIMP2
36577,434_F4_3,ENSG00000058866,DGKG
36577,434_F4_4,ENSG00000058866,DGKG
38568,475_G7_2,ENSG00000110514,MADD
38568,475_G7_3,ENSG00000110514,MADD
8066,8_B12_1,ENSG00000122786,CALD1
8066,8_B12_2,ENSG00000122786,CALD1
17330,138_E12_1,ENSG00000122786,CALD1
17330,138_E12_2,ENSG00000122786,CALD1
38638,435_B5_2,ENSG00000139437,TCHP
38638,435_B5_3,ENSG00000139437,TCHP
3524,33_F11_1,ENSG00000103811,CTSH
3524,33_F11_2,ENSG00000103811,CTSH
30561,319_E12_1,ENSG00000130768,SMPDL3B
30561,319_E12_2,ENSG00000130768,SMPDL3B
28958,319_D5_1,ENSG00000150977,RILPL2
28958,319_D5_2,ENSG00000150977,RILPL2
28863,296_B11_2,ENSG00000158711,ELK4
28863,296_B11_1,ENSG00000158711,ELK4
38828,455_E9_1,ENSG00000078725,BRINP1
38828,455_E9_3,ENSG00000078725,BRINP1
39630,460_C12_1,ENSG00000172731,LRRC20
39630,460_C12_2,ENSG00000172731,LRRC20
52214,893_H10_1,ENSG00000165181,SHOC1
52214,893_H10_2,ENSG00000165181,SHOC1
47189,622_H7_3,ENSG00000165259,HDX
47189,622_H7_4,ENSG00000165259,HDX
26078,299_H5_1,ENSG00000124198,ARFGEF2
26078,299_H5_2,ENSG00000124198,ARFGEF2
26382,638_H10_2,ENSG00000124198,ARFGEF2
26382,638_H10_3,ENSG00000124198,ARFGEF2
24374,290_B3_2,ENSG00000170265,ZNF282
24374,290_B3_1,ENSG00000170265,ZNF282
37011,424_E7_1,ENSG00000034533,ASTE1
37011,424_E7_2,ENSG00000034533,ASTE1
7919,75_D6_1,ENSG00000147485,PXDNL
7919,75_D6_2,ENSG00000147485,PXDNL
35207,373_E9_1,ENSG00000124357,NAGK
35207,373_E9_2,ENSG00000124357,NAGK
26954,291_C10_1,ENSG00000179104,TMTC2
26954,291_C10_2,ENSG00000179104,TMTC2
12373,136_C2_1,ENSG00000131781,FMO5
12373,136_C2_2,ENSG00000131781,FMO5
41615,486_G12_1,ENSG00000141622,RNF165
41615,486_G12_2,ENSG00000141622,RNF165
16884,134_F2_1,ENSG00000169813,HNRNPF
16884,134_F2_2,ENSG00000169813,HNRNPF
55544,886_D5_3,ENSG00000108592,FTSJ3
55544,886_D5_10,ENSG00000108592,FTSJ3
25922,240_B12_1,ENSG00000118705,RPN2
25922,240_B12_2,ENSG00000118705,RPN2
36194,434_A6_1,ENSG00000163684,RPP14
36194,434_A6_2,ENSG00000163684,RPP14
31531,333_G3_1,ENSG00000077549,CAPZB
31531,333_G3_2,ENSG00000077549,CAPZB
34996,748_D1_1,ENSG00000180228,PRKRA
34996,748_D1_3,ENSG00000180228,PRKRA
34997,748_E1_1,ENSG00000180228,PRKRA
34997,748_E1_2,ENSG00000180228,PRKRA
38373,434_D2_1,ENSG00000197283,SYNGAP1
38373,434_D2_2,ENSG00000197283,SYNGAP1
50215,800_D7_1,ENSG00000138592,USP8
50215,800_D7_2,ENSG00000138592,USP8
9392,921_H3_1,ENSG00000100811,YY1
9392,921_H3_2,ENSG00000100811,YY1
21668,187_A4_1,ENSG00000154945,ANKRD40
21668,187_A4_2,ENSG00000154945,ANKRD40
21759,234_G11_1,ENSG00000154945,ANKRD40
21759,234_G11_2,ENSG00000154945,ANKRD40
12448,638_C5_1,ENSG00000110107,PRPF19
12448,638_C5_2,ENSG00000110107,PRPF19
38051,813_H10_1,ENSG00000110107,PRPF19
38051,813_H10_2,ENSG00000110107,PRPF19
59070,1005_F1_1,ENSG00000110107,PRPF19
59070,1005_F1_2,ENSG00000110107,PRPF19
26826,335_F2_1,ENSG00000237651,C2orf74
26826,335_F2_2,ENSG00000237651,C2orf74
19185,199_D11_1,ENSG00000171121,KCNMB3
19185,199_D11_2,ENSG00000171121,KCNMB3
10562,175_E3_1,ENSG00000179593,ALOX15B
10562,175_E3_2,ENSG00000179593,ALOX15B
3444,30_E5_1,ENSG00000171817,ZNF540
3444,30_E5_2,ENSG00000171817,ZNF540
28383,291_C4_2,ENSG00000162616,DNAJB4
28383,291_C4_1,ENSG00000162616,DNAJB4
28385,291_B4_2,ENSG00000162616,DNAJB4
28385,291_B4_1,ENSG00000162616,DNAJB4
15201,623_E2_1,ENSG00000162775,RBM15
15201,623_E2_2,ENSG00000162775,RBM15
19824,222_B6_1,ENSG00000162775,RBM15
19824,222_B6_2,ENSG00000162775,RBM15
49642,769_B7_2,ENSG00000162775,RBM15
49642,769_B7_3,ENSG00000162775,RBM15
6319,671_E7_1,ENSG00000126062,TMEM115
6319,671_E7_2,ENSG00000126062,TMEM115
28806,572_B5_1,ENSG00000254004,ZNF260
28806,572_B5_2,ENSG00000254004,ZNF260
29038,602_E12_5,ENSG00000079691,CARMIL1
29038,602_E12_6,ENSG00000079691,CARMIL1
29039,319_H8_1,ENSG00000079691,CARMIL1
29039,319_H8_3,ENSG00000079691,CARMIL1
57404,1703_H9_1,ENSG00000164400,CSF2
57404,1703_H9_2,ENSG00000164400,CSF2
62006,1703_F10_1,ENSG00000164400,CSF2
62006,1703_F10_2,ENSG00000164400,CSF2
37569,406_B8_1,ENSG00000138138,ATAD1
37569,406_B8_2,ENSG00000138138,ATAD1
1897,33_E8_1,ENSG00000129351,ILF3
1897,33_E8_2,ENSG00000129351,ILF3
5647,5_H8_1,ENSG00000147202,DIAPH2
5647,5_H8_2,ENSG00000147202,DIAPH2
18747,971_H3_1,ENSG00000090054,SPTLC1
18747,971_H3_2,ENSG00000090054,SPTLC1
43633,512_F6_1,ENSG00000103356,EARS2
43633,512_F6_2,ENSG00000103356,EARS2
30989,1246_E1_2,ENSG00000100034,PPM1F
30989,1246_E1_3,ENSG00000100034,PPM1F
21768,190_H5_1,ENSG00000184863,RBM33
21768,190_H5_2,ENSG00000184863,RBM33
1204,60_B6_1,ENSG00000136874,STX17
1204,60_B6_2,ENSG00000136874,STX17
58656,975_E5_1,ENSG00000163069,SGCB
58656,975_E5_2,ENSG00000163069,SGCB
56820,919_H11_1,ENSG00000152795,HNRNPDL
56820,919_H11_2,ENSG00000152795,HNRNPDL
7327,21_C3_1,ENSG00000121957,GPSM2
7327,21_C3_2,ENSG00000121957,GPSM2
28429,256_C6_1,ENSG00000164002,EXO5
28429,256_C6_2,ENSG00000164002,EXO5
19123,116_H3_1,ENSG00000112531,QKI
19123,116_H3_2,ENSG00000112531,QKI
22602,640_E5_1,ENSG00000112531,QKI
22602,640_E5_2,ENSG00000112531,QKI
22787,196_B8_2,ENSG00000096070,BRPF3
22787,196_B8_1,ENSG00000096070,BRPF3
38511,455_C11_1,ENSG00000148840,PPRC1
38511,455_C11_2,ENSG00000148840,PPRC1
57571,1029_F2_1,ENSG00000148840,PPRC1
57571,1029_F2_2,ENSG00000148840,PPRC1
44254,526_H5_1,ENSG00000006704,GTF2IRD1
44254,526_H5_2,ENSG00000006704,GTF2IRD1
3756,116_F4_1,ENSG00000182798,MAGEB17
3756,116_F4_2,ENSG00000182798,MAGEB17
29895,812_E4_1,ENSG00000117419,ERI3
29895,812_E4_2,ENSG00000117419,ERI3
21376,147_F8_1,ENSG00000109083,IFT20
21376,147_F8_2,ENSG00000109083,IFT20
38040,423_E1_1,ENSG00000110060,PUS3
38040,423_E1_2,ENSG00000110060,PUS3
2569,5_D1_1,ENSG00000100802,C14orf93
2569,5_D1_2,ENSG00000100802,C14orf93
36557,440_B6_1,ENSG00000113312,TTC1
36557,440_B6_4,ENSG00000113312,TTC1
57502,1029_E3_2,ENSG00000113312,TTC1
57502,1029_E3_3,ENSG00000113312,TTC1
4943,78_E1_1,ENSG00000111700,SLCO1B3
4943,78_E1_2,ENSG00000111700,SLCO1B3
18329,199_G4_1,ENSG00000198393,ZNF26
18329,199_G4_2,ENSG00000198393,ZNF26
43552,814_D5_1,ENSG00000142230,SAE1
43552,814_D5_2,ENSG00000142230,SAE1
29890,369_H3_1,ENSG00000185220,PGBD2
29890,369_H3_3,ENSG00000185220,PGBD2
27257,319_B3_2,ENSG00000070759,TESK2
27257,319_B3_3,ENSG00000070759,TESK2
20980,187_A2_1,ENSG00000050327,ARHGEF5
20980,187_A2_2,ENSG00000050327,ARHGEF5
29504,335_H8_1,ENSG00000050327,ARHGEF5
29504,335_H8_2,ENSG00000050327,ARHGEF5
56541,917_F9_1,ENSG00000131019,ULBP3
56541,917_F9_2,ENSG00000131019,ULBP3
46969,589_H4_1,ENSG00000274419,TBC1D3D
46969,589_H4_2,ENSG00000274419,TBC1D3D
20138,369_D7_1,ENSG00000197321,SVIL
20138,369_D7_2,ENSG00000197321,SVIL
46969,589_H4_1,ENSG00000129204,USP6
46969,589_H4_2,ENSG00000129204,USP6
8410,100_B8_1,ENSG00000136108,CKAP2
8410,100_B8_2,ENSG00000136108,CKAP2
350,659_H7_1,ENSG00000113328,CCNG1
350,659_H7_2,ENSG00000113328,CCNG1
28358,299_B12_1,ENSG00000143409,MINDY1
28358,299_B12_3,ENSG00000143409,MINDY1
61086,1246_F4_1,ENSG00000143409,MINDY1
61086,1246_F4_3,ENSG00000143409,MINDY1
46970,589_A5_1,ENSG00000005075,POLR2J
46970,589_A5_2,ENSG00000005075,POLR2J
50342,837_E2_1,ENSG00000170191,NANP
50342,837_E2_5,ENSG00000170191,NANP
19036,178_G4_2,ENSG00000047597,XK
19036,178_G4_1,ENSG00000047597,XK
28606,256_G8_1,ENSG00000188739,RBM34
28606,256_G8_2,ENSG00000188739,RBM34
26843,213_E10_1,ENSG00000140299,BNIP2
26843,213_E10_2,ENSG00000140299,BNIP2
21302,234_G8_1,ENSG00000133835,HSD17B4
21302,234_G8_2,ENSG00000133835,HSD17B4
21311,234_H8_1,ENSG00000133835,HSD17B4
21311,234_H8_2,ENSG00000133835,HSD17B4
15914,128_B7_1,ENSG00000145354,CISD2
15914,128_B7_2,ENSG00000145354,CISD2
49893,1703_G9_1,ENSG00000154342,WNT3A
49893,1703_G9_2,ENSG00000154342,WNT3A
