assay_id,image_id,gene,gene name
47217,866_D7_1,ENSG00000156697,UTP14A
47217,866_D7_2,ENSG00000156697,UTP14A
47931,732_B10_1,ENSG00000179918,SEPHS2
47931,732_B10_2,ENSG00000179918,SEPHS2
44163,866_D2_1,ENSG00000152348,ATG10
44163,866_D2_2,ENSG00000152348,ATG10
61169,1482_H9_1,ENSG00000164330,EBF1
61169,1482_H9_2,ENSG00000164330,EBF1
31666,1910_B12_2,ENSG00000085465,OVGP1
31666,1910_B12_6,ENSG00000085465,OVGP1
58739,1307_G4_1,ENSG00000133114,GPALPP1
58739,1307_G4_2,ENSG00000133114,GPALPP1
50814,804_A11_1,ENSG00000125870,SNRPB2
50814,804_A11_2,ENSG00000125870,SNRPB2
26685,1729_G1_1,ENSG00000107295,SH3GL2
26685,1729_G1_5,ENSG00000107295,SH3GL2
47217,866_D7_1,ENSG00000253797,UTP14C
47217,866_D7_2,ENSG00000253797,UTP14C
35040,716_D2_5,ENSG00000120798,NR2C1
35040,716_D2_8,ENSG00000120798,NR2C1
35041,715_H4_1,ENSG00000120798,NR2C1
35041,715_H4_2,ENSG00000120798,NR2C1
10184,1035_E7_1,ENSG00000082898,XPO1
10184,1035_E7_2,ENSG00000082898,XPO1
42933,715_A5_7,ENSG00000082898,XPO1
42933,715_A5_11,ENSG00000082898,XPO1
67042,1284_C10_4,ENSG00000146263,MMS22L
67042,1284_C10_5,ENSG00000146263,MMS22L
43119,716_H6_1,ENSG00000197312,DDI2
43119,716_H6_2,ENSG00000197312,DDI2
43225,716_F1_1,ENSG00000197312,DDI2
43225,716_F1_2,ENSG00000197312,DDI2
59954,1039_E7_1,ENSG00000148842,CNNM2
59954,1039_E7_3,ENSG00000148842,CNNM2
71631,1469_F12_5,ENSG00000148842,CNNM2
71631,1469_F12_6,ENSG00000148842,CNNM2
51776,1153_H1_3,ENSG00000157927,RADIL
51776,1153_H1_4,ENSG00000157927,RADIL
31631,866_F1_1,ENSG00000134086,VHL
31631,866_F1_2,ENSG00000134086,VHL
31632,866_G1_1,ENSG00000134086,VHL
31632,866_G1_2,ENSG00000134086,VHL
47663,715_C11_1,ENSG00000166348,USP54
47663,715_C11_2,ENSG00000166348,USP54
26985,1947_E4_1,ENSG00000244482,LILRA6
26985,1947_E4_3,ENSG00000244482,LILRA6
63908,1273_E10_1,ENSG00000010244,ZNF207
63908,1273_E10_2,ENSG00000010244,ZNF207
67114,1284_H9_1,ENSG00000041988,THAP3
67114,1284_H9_2,ENSG00000041988,THAP3
41907,805_A1_1,ENSG00000167173,C15orf39
41907,805_A1_3,ENSG00000167173,C15orf39
30528,765_A1_1,ENSG00000175130,MARCKSL1
30528,765_A1_2,ENSG00000175130,MARCKSL1
51109,805_B11_1,ENSG00000129007,CALML4
51109,805_B11_2,ENSG00000129007,CALML4
6518,1639_B2_1,ENSG00000215845,TSTD1
6518,1639_B2_5,ENSG00000215845,TSTD1
6961,1124_B12_1,ENSG00000176293,ZNF135
6961,1124_B12_2,ENSG00000176293,ZNF135
3203,1124_H9_2,ENSG00000169955,ZNF747
3203,1124_H9_3,ENSG00000169955,ZNF747
69173,1475_D10_2,ENSG00000169955,ZNF747
69173,1475_D10_7,ENSG00000169955,ZNF747
76008,1910_B7_3,ENSG00000105229,PIAS4
76008,1910_B7_6,ENSG00000105229,PIAS4
59519,1581_F6_5,ENSG00000275004,ZNF280B
59519,1581_F6_7,ENSG00000275004,ZNF280B
71829,1475_C8_4,ENSG00000007402,CACNA2D2
71829,1475_C8_6,ENSG00000007402,CACNA2D2
9119,1153_A1_1,ENSG00000120693,SMAD9
9119,1153_A1_2,ENSG00000120693,SMAD9
31162,1040_F10_1,ENSG00000120693,SMAD9
31162,1040_F10_2,ENSG00000120693,SMAD9
6602,1909_F4_1,ENSG00000115317,HTRA2
6602,1909_F4_2,ENSG00000115317,HTRA2
77031,1729_A7_2,ENSG00000186297,GABRA5
77031,1729_A7_3,ENSG00000186297,GABRA5
42386,1036_D10_3,ENSG00000184677,ZBTB40
42386,1036_D10_4,ENSG00000184677,ZBTB40
63965,1273_D9_2,ENSG00000180806,HOXC9
63965,1273_D9_5,ENSG00000180806,HOXC9
72160,1569_G10_1,ENSG00000180806,HOXC9
72160,1569_G10_2,ENSG00000180806,HOXC9
62449,1127_G11_1,ENSG00000137411,VARS2
62449,1127_G11_2,ENSG00000137411,VARS2
46330,1820_G6_2,ENSG00000083844,ZNF264
46330,1820_G6_3,ENSG00000083844,ZNF264
52590,865_G4_2,ENSG00000176476,SGF29
52590,865_G4_3,ENSG00000176476,SGF29
45392,804_E9_1,ENSG00000189046,ALKBH2
45392,804_E9_2,ENSG00000189046,ALKBH2
51976,865_C7_1,ENSG00000189046,ALKBH2
51976,865_C7_2,ENSG00000189046,ALKBH2
45667,1182_E7_2,ENSG00000138621,PPCDC
45667,1182_E7_4,ENSG00000138621,PPCDC
44698,1040_A9_4,ENSG00000137414,FAM8A1
44698,1040_A9_5,ENSG00000137414,FAM8A1
50722,804_E10_1,ENSG00000013374,NUB1
50722,804_E10_3,ENSG00000013374,NUB1
53648,806_H8_1,ENSG00000013374,NUB1
53648,806_H8_2,ENSG00000013374,NUB1
63486,1729_F6_2,ENSG00000164920,OSR2
63486,1729_F6_3,ENSG00000164920,OSR2
43879,765_H1_1,ENSG00000154370,TRIM11
43879,765_H1_2,ENSG00000154370,TRIM11
55491,1511_A2_1,ENSG00000124507,PACSIN1
55491,1511_A2_2,ENSG00000124507,PACSIN1
28611,1308_C1_2,ENSG00000167840,ZNF232
28611,1308_C1_6,ENSG00000167840,ZNF232
53831,806_B5_1,ENSG00000188529,SRSF10
53831,806_B5_2,ENSG00000188529,SRSF10
56716,1475_C4_1,ENSG00000118557,PMFBP1
56716,1475_C4_2,ENSG00000118557,PMFBP1
52436,1281_E11_1,ENSG00000178971,CTC1
52436,1281_E11_6,ENSG00000178971,CTC1
61745,1153_G8_1,ENSG00000187772,LIN28B
61745,1153_G8_2,ENSG00000187772,LIN28B
31757,1281_G6_2,ENSG00000173276,ZBTB21
31757,1281_G6_3,ENSG00000173276,ZBTB21
31758,1281_E6_1,ENSG00000173276,ZBTB21
31758,1281_E6_3,ENSG00000173276,ZBTB21
44540,1581_D4_1,ENSG00000162409,PRKAA2
44540,1581_D4_3,ENSG00000162409,PRKAA2
49877,1581_H4_1,ENSG00000078549,ADCYAP1R1
49877,1581_H4_2,ENSG00000078549,ADCYAP1R1
54443,1472_C6_1,ENSG00000165716,DIPK1B
54443,1472_C6_6,ENSG00000165716,DIPK1B
47027,1472_C8_2,ENSG00000272325,NUDT3
47027,1472_C8_5,ENSG00000272325,NUDT3
36685,1182_H3_2,ENSG00000115392,FANCL
36685,1182_H3_3,ENSG00000115392,FANCL
59251,1043_D4_1,ENSG00000267855,NDUFA7
59251,1043_D4_2,ENSG00000267855,NDUFA7
63282,1564_G11_2,ENSG00000152578,GRIA4
63282,1564_G11_4,ENSG00000152578,GRIA4
71717,1475_C1_3,ENSG00000130675,MNX1
71717,1475_C1_6,ENSG00000130675,MNX1
4174,1124_C10_1,ENSG00000077092,RARB
4174,1124_C10_2,ENSG00000077092,RARB
10066,1035_D7_1,ENSG00000130726,TRIM28
10066,1035_D7_2,ENSG00000130726,TRIM28
64033,1272_C9_1,ENSG00000130726,TRIM28
64033,1272_C9_2,ENSG00000130726,TRIM28
40286,1564_C7_2,ENSG00000151503,NCAPD3
40286,1564_C7_3,ENSG00000151503,NCAPD3
51020,1182_C9_2,ENSG00000197976,AKAP17A
51020,1182_C9_3,ENSG00000197976,AKAP17A
57208,1308_B7_1,ENSG00000135049,AGTPBP1
57208,1308_B7_4,ENSG00000135049,AGTPBP1
3432,1124_D9_1,ENSG00000077943,ITGA8
3432,1124_D9_2,ENSG00000077943,ITGA8
65883,1284_B5_1,ENSG00000139112,GABARAPL1
65883,1284_B5_2,ENSG00000139112,GABARAPL1
65049,2118_D7_1,ENSG00000116962,NID1
65049,2118_D7_3,ENSG00000116962,NID1
79980,2001_A5_1,ENSG00000067369,TP53BP1
79980,2001_A5_2,ENSG00000067369,TP53BP1
65706,1284_E4_2,ENSG00000224531,SMIM13
65706,1284_E4_3,ENSG00000224531,SMIM13
44654,865_E5_1,ENSG00000077063,CTTNBP2
44654,865_E5_2,ENSG00000077063,CTTNBP2
43516,1036_F10_1,ENSG00000104852,SNRNP70
43516,1036_F10_3,ENSG00000104852,SNRNP70
46263,1820_B5_1,ENSG00000186628,FSD2
46263,1820_B5_2,ENSG00000186628,FSD2
9729,1307_B1_1,ENSG00000063245,EPN1
9729,1307_B1_2,ENSG00000063245,EPN1
61136,1153_F10_3,ENSG00000063245,EPN1
61136,1153_F10_4,ENSG00000063245,EPN1
71503,1828_C2_2,ENSG00000063245,EPN1
71503,1828_C2_7,ENSG00000063245,EPN1
59975,1153_B9_3,ENSG00000171649,ZIK1
59975,1153_B9_5,ENSG00000171649,ZIK1
60536,1039_F12_3,ENSG00000116685,KIAA2013
60536,1039_F12_4,ENSG00000116685,KIAA2013
73243,1482_D3_1,ENSG00000165684,SNAPC4
73243,1482_D3_2,ENSG00000165684,SNAPC4
537,1909_B7_1,ENSG00000067445,TRO
537,1909_B7_3,ENSG00000067445,TRO
74334,1910_A6_1,ENSG00000099804,CDC34
74334,1910_A6_3,ENSG00000099804,CDC34
51075,805_A11_1,ENSG00000092199,HNRNPC
51075,805_A11_2,ENSG00000092199,HNRNPC
72145,1564_C4_1,ENSG00000269343,ZNF587B
72145,1564_C4_2,ENSG00000269343,ZNF587B
49967,805_E9_1,ENSG00000121417,ZNF211
49967,805_E9_2,ENSG00000121417,ZNF211
62347,1127_D10_1,ENSG00000198933,TBKBP1
62347,1127_D10_2,ENSG00000198933,TBKBP1
47377,716_C8_2,ENSG00000008324,SS18L2
47377,716_C8_3,ENSG00000008324,SS18L2
20518,1124_E10_1,ENSG00000006747,SCIN
20518,1124_E10_2,ENSG00000006747,SCIN
24264,1124_F5_1,ENSG00000006747,SCIN
24264,1124_F5_2,ENSG00000006747,SCIN
55753,1472_C7_2,ENSG00000139219,COL2A1
55753,1472_C7_4,ENSG00000139219,COL2A1
45590,804_F9_1,ENSG00000130305,NSUN5
45590,804_F9_2,ENSG00000130305,NSUN5
12624,1909_E1_4,ENSG00000140983,RHOT2
12624,1909_E1_5,ENSG00000140983,RHOT2
28815,1469_D12_1,ENSG00000163930,BAP1
28815,1469_D12_2,ENSG00000163930,BAP1
46693,804_F7_1,ENSG00000164405,UQCRQ
46693,804_F7_2,ENSG00000164405,UQCRQ
53323,865_E3_1,ENSG00000164405,UQCRQ
53323,865_E3_4,ENSG00000164405,UQCRQ
49606,866_E12_1,ENSG00000001631,KRIT1
49606,866_E12_2,ENSG00000001631,KRIT1
59286,1511_B8_4,ENSG00000105467,SYNGR4
59286,1511_B8_6,ENSG00000105467,SYNGR4
47549,805_E7_1,ENSG00000196419,XRCC6
47549,805_E7_3,ENSG00000196419,XRCC6
62226,1127_F4_1,ENSG00000196419,XRCC6
62226,1127_F4_2,ENSG00000196419,XRCC6
43300,765_E3_1,ENSG00000100416,TRMU
43300,765_E3_2,ENSG00000100416,TRMU
53065,1475_E5_6,ENSG00000165084,C8orf34
53065,1475_E5_7,ENSG00000165084,C8orf34
47027,1472_C8_2,ENSG00000122824,NUDT10
47027,1472_C8_5,ENSG00000122824,NUDT10
46524,716_E5_1,ENSG00000062822,POLD1
46524,716_E5_2,ENSG00000062822,POLD1
26292,1729_B1_2,ENSG00000118514,ALDH8A1
26292,1729_B1_3,ENSG00000118514,ALDH8A1
55414,1475_A4_2,ENSG00000118514,ALDH8A1
55414,1475_A4_4,ENSG00000118514,ALDH8A1
55936,1511_G2_1,ENSG00000166292,TMEM100
55936,1511_G2_2,ENSG00000166292,TMEM100
49871,805_A9_1,ENSG00000099977,DDT
49871,805_A9_2,ENSG00000099977,DDT
49306,805_B5_1,ENSG00000099958,DERL3
49306,805_B5_2,ENSG00000099958,DERL3
46289,805_F4_1,ENSG00000196118,CFAP119
46289,805_F4_2,ENSG00000196118,CFAP119
49183,805_B4_1,ENSG00000151883,PARP8
49183,805_B4_2,ENSG00000151883,PARP8
60259,1308_D11_2,ENSG00000204371,EHMT2
60259,1308_D11_3,ENSG00000204371,EHMT2
39077,1512_D2_1,ENSG00000163864,NMNAT3
39077,1512_D2_3,ENSG00000163864,NMNAT3
54586,1564_H6_1,ENSG00000213424,KRT222
54586,1564_H6_3,ENSG00000213424,KRT222
69774,1578_E3_1,ENSG00000213424,KRT222
69774,1578_E3_2,ENSG00000213424,KRT222
59933,1272_B9_2,ENSG00000108813,DLX4
59933,1272_B9_3,ENSG00000108813,DLX4
54808,1036_G5_1,ENSG00000149328,GLB1L2
54808,1036_G5_2,ENSG00000149328,GLB1L2
59955,1043_B9_1,ENSG00000149328,GLB1L2
59955,1043_B9_2,ENSG00000149328,GLB1L2
30849,1036_C12_1,ENSG00000157445,CACNA2D3
30849,1036_C12_2,ENSG00000157445,CACNA2D3
21936,1910_B3_1,ENSG00000125454,SLC25A19
21936,1910_B3_2,ENSG00000125454,SLC25A19
76549,1693_F3_1,ENSG00000172346,CSDC2
76549,1693_F3_2,ENSG00000172346,CSDC2
50166,765_D11_4,ENSG00000259494,MRPL46
50166,765_D11_6,ENSG00000259494,MRPL46
54754,1036_G6_1,ENSG00000178343,SHISA3
54754,1036_G6_2,ENSG00000178343,SHISA3
54095,1472_D11_8,ENSG00000156853,ZNF689
54095,1472_D11_9,ENSG00000156853,ZNF689
75905,1639_G3_1,ENSG00000120068,HOXB8
75905,1639_G3_2,ENSG00000120068,HOXB8
10650,2028_A2_1,ENSG00000149930,TAOK2
10650,2028_A2_5,ENSG00000149930,TAOK2
21061,1281_A1_2,ENSG00000205356,TECPR1
21061,1281_A1_3,ENSG00000205356,TECPR1
13200,1035_F12_1,ENSG00000165359,INTS6L
13200,1035_F12_2,ENSG00000165359,INTS6L
30747,1182_E6_1,ENSG00000165359,INTS6L
30747,1182_E6_2,ENSG00000165359,INTS6L
61742,1153_E8_1,ENSG00000196372,ASB13
61742,1153_E8_2,ENSG00000196372,ASB13
71795,1910_G11_3,ENSG00000073169,SELENOO
71795,1910_G11_4,ENSG00000073169,SELENOO
15021,1910_D3_1,ENSG00000277586,NEFL
15021,1910_D3_3,ENSG00000277586,NEFL
71740,1578_G3_4,ENSG00000102349,KLF8
71740,1578_G3_5,ENSG00000102349,KLF8
49576,1182_F9_3,ENSG00000170684,ZNF296
49576,1182_F9_4,ENSG00000170684,ZNF296
41220,1040_F11_1,ENSG00000102901,CENPT
41220,1040_F11_2,ENSG00000102901,CENPT
58036,1039_H9_3,ENSG00000102901,CENPT
58036,1039_H9_5,ENSG00000102901,CENPT
52838,865_E7_1,ENSG00000147883,CDKN2B
52838,865_E7_2,ENSG00000147883,CDKN2B
73143,2031_H6_4,ENSG00000147883,CDKN2B
73143,2031_H6_5,ENSG00000147883,CDKN2B
72145,1564_C4_1,ENSG00000178935,ZNF552
72145,1564_C4_2,ENSG00000178935,ZNF552
71177,1564_D3_1,ENSG00000134769,DTNA
71177,1564_D3_2,ENSG00000134769,DTNA
37672,1281_B9_1,ENSG00000135966,TGFBRAP1
37672,1281_B9_3,ENSG00000135966,TGFBRAP1
46839,2028_C4_1,ENSG00000117425,PTCH2
46839,2028_C4_2,ENSG00000117425,PTCH2
56220,1124_F4_2,ENSG00000167646,DNAAF3
56220,1124_F4_3,ENSG00000167646,DNAAF3
66181,1288_G2_1,ENSG00000167978,SRRM2
66181,1288_G2_3,ENSG00000167978,SRRM2
13758,1578_D1_1,ENSG00000186106,ANKRD46
13758,1578_D1_7,ENSG00000186106,ANKRD46
47629,765_C3_1,ENSG00000159713,TPPP3
47629,765_C3_2,ENSG00000159713,TPPP3
36231,765_F2_1,ENSG00000130204,TOMM40
36231,765_F2_2,ENSG00000130204,TOMM40
36232,765_D2_1,ENSG00000130204,TOMM40
36232,765_D2_2,ENSG00000130204,TOMM40
37889,1042_C11_2,ENSG00000170085,SIMC1
37889,1042_C11_3,ENSG00000170085,SIMC1
37890,806_B11_1,ENSG00000170085,SIMC1
37890,806_B11_2,ENSG00000170085,SIMC1
61626,1153_H2_1,ENSG00000137947,GTF2B
61626,1153_H2_2,ENSG00000137947,GTF2B
58707,1153_A10_1,ENSG00000153187,HNRNPU
58707,1153_A10_2,ENSG00000153187,HNRNPU
47857,1039_C1_2,ENSG00000173917,HOXB2
47857,1039_C1_5,ENSG00000173917,HOXB2
65226,1265_G6_2,ENSG00000100280,AP1B1
65226,1265_G6_6,ENSG00000100280,AP1B1
68520,1820_B8_1,ENSG00000100280,AP1B1
68520,1820_B8_3,ENSG00000100280,AP1B1
46537,806_A11_1,ENSG00000085276,MECOM
46537,806_A11_2,ENSG00000085276,MECOM
51087,716_G11_1,ENSG00000120333,MRPS14
51087,716_G11_2,ENSG00000120333,MRPS14
5442,1472_B1_1,ENSG00000130294,KIF1A
5442,1472_B1_2,ENSG00000130294,KIF1A
42833,1124_E1_1,ENSG00000152475,ZNF837
42833,1124_E1_2,ENSG00000152475,ZNF837
49527,1693_E1_1,ENSG00000134256,CD101
49527,1693_E1_2,ENSG00000134256,CD101
48671,716_D7_1,ENSG00000197903,H2BC12
48671,716_D7_2,ENSG00000197903,H2BC12
68538,1288_E9_1,ENSG00000128513,POT1
68538,1288_E9_2,ENSG00000128513,POT1
65034,1273_D6_5,ENSG00000183072,NKX2-5
65034,1273_D6_6,ENSG00000183072,NKX2-5
6298,1820_A1_1,ENSG00000204498,NFKBIL1
6298,1820_A1_3,ENSG00000204498,NFKBIL1
38412,1469_C1_1,ENSG00000107672,NSMCE4A
38412,1469_C1_3,ENSG00000107672,NSMCE4A
43874,1281_F8_1,ENSG00000118292,C1orf54
43874,1281_F8_2,ENSG00000118292,C1orf54
38521,806_B12_1,ENSG00000166313,APBB1
38521,806_B12_2,ENSG00000166313,APBB1
64157,1272_E10_1,ENSG00000175087,PDIK1L
64157,1272_E10_2,ENSG00000175087,PDIK1L
57689,1039_C3_1,ENSG00000180089,TMEM86B
57689,1039_C3_2,ENSG00000180089,TMEM86B
41538,1036_E10_2,ENSG00000128050,PAICS
41538,1036_E10_3,ENSG00000128050,PAICS
6770,1639_C9_1,ENSG00000005073,HOXA11
6770,1639_C9_3,ENSG00000005073,HOXA11
49426,732_E3_4,ENSG00000136699,SMPD4
49426,732_E3_5,ENSG00000136699,SMPD4
36164,866_B3_2,ENSG00000132305,IMMT
36164,866_B3_3,ENSG00000132305,IMMT
36165,866_A3_1,ENSG00000132305,IMMT
36165,866_A3_2,ENSG00000132305,IMMT
41450,866_A2_2,ENSG00000182973,CNOT10
41450,866_A2_3,ENSG00000182973,CNOT10
29564,1729_E1_1,ENSG00000130649,CYP2E1
29564,1729_E1_3,ENSG00000130649,CYP2E1
74112,1564_H5_2,ENSG00000152092,ASTN1
74112,1564_H5_3,ENSG00000152092,ASTN1
65883,1284_B5_1,ENSG00000170296,GABARAP
65883,1284_B5_2,ENSG00000170296,GABARAP
51812,1042_A10_1,ENSG00000104960,PTOV1
51812,1042_A10_4,ENSG00000104960,PTOV1
337,1578_H1_1,ENSG00000176896,TCEANC
337,1578_H1_6,ENSG00000176896,TCEANC
39560,716_C3_1,ENSG00000184481,FOXO4
39560,716_C3_2,ENSG00000184481,FOXO4
28729,1039_A2_2,ENSG00000124688,MAD2L1BP
28729,1039_A2_3,ENSG00000124688,MAD2L1BP
56013,1035_B2_1,ENSG00000167700,MFSD3
56013,1035_B2_2,ENSG00000167700,MFSD3
74026,1578_G1_3,ENSG00000179943,FIZ1
74026,1578_G1_4,ENSG00000179943,FIZ1
48671,716_D7_1,ENSG00000196890,H2BC26
48671,716_D7_2,ENSG00000196890,H2BC26
34530,1511_A5_3,ENSG00000198075,SULT1C4
34530,1511_A5_4,ENSG00000198075,SULT1C4
55308,1036_A3_1,ENSG00000117505,DR1
55308,1036_A3_2,ENSG00000117505,DR1
77979,1693_H8_1,ENSG00000066379,POLR1H
77979,1693_H8_2,ENSG00000066379,POLR1H
49891,805_C8_1,ENSG00000123179,EBPL
49891,805_C8_2,ENSG00000123179,EBPL
54481,1511_D3_1,ENSG00000160460,SPTBN4
54481,1511_D3_4,ENSG00000160460,SPTBN4
40095,804_B1_2,ENSG00000158417,EIF5B
40095,804_B1_3,ENSG00000158417,EIF5B
49584,805_G7_1,ENSG00000126970,ZC4H2
49584,805_G7_2,ENSG00000126970,ZC4H2
74266,1820_F5_1,ENSG00000173261,PLAC8L1
74266,1820_F5_3,ENSG00000173261,PLAC8L1
54084,1036_C5_1,ENSG00000140398,NEIL1
54084,1036_C5_2,ENSG00000140398,NEIL1
45847,732_E6_1,ENSG00000114544,SLC41A3
45847,732_E6_2,ENSG00000114544,SLC41A3
67178,1288_F1_1,ENSG00000180626,ZNF594
67178,1288_F1_2,ENSG00000180626,ZNF594
65779,1284_G5_1,ENSG00000204209,DAXX
65779,1284_G5_3,ENSG00000204209,DAXX
62415,1127_D12_1,ENSG00000185651,UBE2L3
62415,1127_D12_2,ENSG00000185651,UBE2L3
49905,1182_E9_2,ENSG00000161547,SRSF2
49905,1182_E9_3,ENSG00000161547,SRSF2
47694,804_C6_1,ENSG00000180304,OAZ2
47694,804_C6_2,ENSG00000180304,OAZ2
50899,804_H9_1,ENSG00000204120,GIGYF2
50899,804_H9_2,ENSG00000204120,GIGYF2
54612,1035_D9_1,ENSG00000204120,GIGYF2
54612,1035_D9_2,ENSG00000204120,GIGYF2
25293,1042_B3_1,ENSG00000177459,ERICH5
25293,1042_B3_2,ENSG00000177459,ERICH5
48671,716_D7_1,ENSG00000203814,H2BC18
48671,716_D7_2,ENSG00000203814,H2BC18
30775,1182_F2_2,ENSG00000007372,PAX6
30775,1182_F2_3,ENSG00000007372,PAX6
292,1910_C2_5,ENSG00000130021,PUDP
292,1910_C2_6,ENSG00000130021,PUDP
47893,732_H9_1,ENSG00000100105,PATZ1
47893,732_H9_2,ENSG00000100105,PATZ1
50164,1153_C2_1,ENSG00000176490,DIRAS1
50164,1153_C2_2,ENSG00000176490,DIRAS1
59242,1043_C6_2,ENSG00000156239,N6AMT1
59242,1043_C6_3,ENSG00000156239,N6AMT1
1010,1909_H6_2,ENSG00000147231,RADX
1010,1909_H6_3,ENSG00000147231,RADX
64064,1272_A10_2,ENSG00000128714,HOXD13
64064,1272_A10_3,ENSG00000128714,HOXD13
51054,1511_G5_1,ENSG00000131831,RAI2
51054,1511_G5_2,ENSG00000131831,RAI2
8726,1124_D12_1,ENSG00000131849,ZNF132
8726,1124_D12_2,ENSG00000131849,ZNF132
29457,1512_G12_1,ENSG00000075218,GTSE1
29457,1512_G12_3,ENSG00000075218,GTSE1
55390,1036_E2_1,ENSG00000152454,ZNF256
55390,1036_E2_2,ENSG00000152454,ZNF256
29367,1511_H4_1,ENSG00000235608,NKX1-1
29367,1511_H4_3,ENSG00000235608,NKX1-1
49635,715_D11_1,ENSG00000136197,C7orf25
49635,715_D11_2,ENSG00000136197,C7orf25
47369,732_D6_2,ENSG00000179889,PDXDC1
47369,732_D6_3,ENSG00000179889,PDXDC1
49121,1036_H1_2,ENSG00000179889,PDXDC1
49121,1036_H1_4,ENSG00000179889,PDXDC1
51484,865_B10_1,ENSG00000179889,PDXDC1
51484,865_B10_2,ENSG00000179889,PDXDC1
19576,1124_F6_3,ENSG00000196376,SLC35F1
19576,1124_F6_5,ENSG00000196376,SLC35F1
60498,1127_H9_2,ENSG00000143093,STRIP1
60498,1127_H9_3,ENSG00000143093,STRIP1
8609,1124_B8_3,ENSG00000072041,SLC6A15
8609,1124_B8_6,ENSG00000072041,SLC6A15
56987,1472_E2_1,ENSG00000178695,KCTD12
56987,1472_E2_3,ENSG00000178695,KCTD12
67497,1475_G9_1,ENSG00000182747,SLC35D3
67497,1475_G9_3,ENSG00000182747,SLC35D3
75418,1569_D1_2,ENSG00000007341,ST7L
75418,1569_D1_3,ENSG00000007341,ST7L
70398,1828_E3_1,ENSG00000133265,HSPBP1
70398,1828_E3_2,ENSG00000133265,HSPBP1
9410,1272_C1_1,ENSG00000104059,ENTREP2
9410,1272_C1_2,ENSG00000104059,ENTREP2
49864,732_G7_1,ENSG00000069482,GAL
49864,732_G7_2,ENSG00000069482,GAL
17562,1035_C8_1,ENSG00000106263,EIF3B
17562,1035_C8_2,ENSG00000106263,EIF3B
50262,715_F9_1,ENSG00000108349,CASC3
50262,715_F9_2,ENSG00000108349,CASC3
71459,1469_E11_1,ENSG00000055163,CYFIP2
71459,1469_E11_2,ENSG00000055163,CYFIP2
36978,804_A4_1,ENSG00000247077,PGAM5
36978,804_A4_2,ENSG00000247077,PGAM5
50569,765_F12_1,ENSG00000205189,ZBTB10
50569,765_F12_2,ENSG00000205189,ZBTB10
50767,804_F10_1,ENSG00000155621,C9orf85
50767,804_F10_3,ENSG00000155621,C9orf85
34583,804_C3_1,ENSG00000160783,PMF1
34583,804_C3_2,ENSG00000160783,PMF1
54664,1036_G7_3,ENSG00000185950,IRS2
54664,1036_G7_4,ENSG00000185950,IRS2
69835,1511_F10_1,ENSG00000147059,SPIN2A
69835,1511_F10_2,ENSG00000147059,SPIN2A
52902,865_F11_1,ENSG00000100084,HIRA
52902,865_F11_2,ENSG00000100084,HIRA
163,1910_E11_1,ENSG00000170965,PLAC1
163,1910_E11_2,ENSG00000170965,PLAC1
52294,1036_A1_1,ENSG00000133247,KMT5C
52294,1036_A1_2,ENSG00000133247,KMT5C
75095,1910_H8_1,ENSG00000133247,KMT5C
75095,1910_H8_2,ENSG00000133247,KMT5C
73345,2028_D7_1,ENSG00000106113,CRHR2
73345,2028_D7_5,ENSG00000106113,CRHR2
36798,2118_H4_1,ENSG00000105085,MED26
36798,2118_H4_2,ENSG00000105085,MED26
57201,1039_E10_1,ENSG00000135720,DYNC1LI2
57201,1039_E10_4,ENSG00000135720,DYNC1LI2
40331,1036_A11_1,ENSG00000185973,TMLHE
40331,1036_A11_2,ENSG00000185973,TMLHE
67599,1284_B6_1,ENSG00000101911,PRPS2
67599,1284_B6_2,ENSG00000101911,PRPS2
53663,865_C12_1,ENSG00000036549,ZZZ3
53663,865_C12_2,ENSG00000036549,ZZZ3
1765,1124_D10_1,ENSG00000036448,MYOM2
1765,1124_D10_2,ENSG00000036448,MYOM2
60972,1307_F5_1,ENSG00000100372,SLC25A17
60972,1307_F5_2,ENSG00000100372,SLC25A17
61701,1153_H5_1,ENSG00000156171,DRAM2
61701,1153_H5_2,ENSG00000156171,DRAM2
51228,716_C12_1,ENSG00000162702,ZNF281
51228,716_C12_2,ENSG00000162702,ZNF281
50388,716_C10_1,ENSG00000166197,NOLC1
50388,716_C10_2,ENSG00000166197,NOLC1
48470,806_D10_1,ENSG00000125355,TMEM255A
48470,806_D10_2,ENSG00000125355,TMEM255A
63681,1273_B8_1,ENSG00000105063,PPP6R1
63681,1273_B8_2,ENSG00000105063,PPP6R1
55031,1182_D5_2,ENSG00000043355,ZIC2
55031,1182_D5_5,ENSG00000043355,ZIC2
57315,2028_F1_2,ENSG00000153037,SRP19
57315,2028_F1_4,ENSG00000153037,SRP19
50783,716_F11_2,ENSG00000170791,CHCHD7
50783,716_F11_3,ENSG00000170791,CHCHD7
71716,1469_G11_3,ENSG00000140406,TLNRD1
71716,1469_G11_4,ENSG00000140406,TLNRD1
56406,1040_F1_1,ENSG00000198346,ZNF813
56406,1040_F1_2,ENSG00000198346,ZNF813
49855,1040_D11_1,ENSG00000220201,ZGLP1
49855,1040_D11_6,ENSG00000220201,ZGLP1
55473,1036_D2_1,ENSG00000177595,PIDD1
55473,1036_D2_2,ENSG00000177595,PIDD1
73239,2031_D8_2,ENSG00000163956,LRPAP1
73239,2031_D8_4,ENSG00000163956,LRPAP1
